EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,,DB,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,,,UMOL/KG,,UMOL/KG,
 49NZ20031209,     I03,469,1,25,12013,2,20040113,833,-19.9885,97.8365,5839,800.7,6.0893,34.587,2,34.5887,2,115.66,1,119.18,2,57.06,2,33.33,2,0.01,2,2.37,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,469,1,24,12048,2,20040113,833,-19.9885,97.8365,5839,899.4,5.5421,34.6181,2,-999,3,101.5,1,103.75,2,72.46,2,35.3,2,0,2,2.53,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,469,1,23,12047,2,20040113,833,-19.9885,97.8365,5839,999.4,5.3152,34.6707,2,34.6701,2,91.65,1,94.52,2,82.88,2,35.95,2,0,2,2.6,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,469,1,22,12046,2,20040113,833,-19.9885,97.8365,5839,1199.9,4.6076,34.6702,2,34.6696,2,98.55,1,102.51,2,90.96,2,36.27,2,0,2,2.62,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,469,1,21,12045,2,20040113,833,-19.9885,97.8365,5839,1398.7,3.8923,34.6724,2,34.6725,2,110.92,1,115.73,2,95.84,2,35.9,2,0,2,2.59,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,469,1,20,12044,2,20040113,833,-19.9885,97.8365,5839,1599.5,3.3888,34.6898,2,34.6901,2,120.02,1,125.57,2,101.11,2,35.59,2,0,2,2.55,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,469,1,19,12043,2,20040113,833,-19.9885,97.8365,5839,1800.8,2.9265,34.7088,2,34.7099,2,130.39,1,136.86,2,105.76,2,34.99,2,0,2,2.5,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,469,1,18,12042,2,20040113,833,-19.9885,97.8365,5839,2000.1,2.5836,34.7201,2,34.72,2,138.31,1,145.59,2,109.85,2,34.62,2,0,2,2.46,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,469,1,17,12041,2,20040113,833,-19.9885,97.8365,5839,2200.6,2.3043,34.7249,2,34.7251,2,145.43,1,153.37,2,113.12,2,34.22,2,0,2,2.42,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,469,1,16,12040,2,20040113,833,-19.9885,97.8365,5839,2399.8,2.1041,34.7272,2,34.7273,2,150.52,1,159.22,2,115.66,2,33.98,2,0,2,2.39,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,469,1,15,12039,2,20040113,833,-19.9885,97.8365,5839,2600.9,1.9374,34.7265,2,34.7268,2,154.68,1,163.8,2,118.13,2,33.8,2,0,2,2.38,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,469,1,14,12038,2,20040113,833,-19.9885,97.8365,5839,2799.6,1.7795,34.7262,2,34.7267,2,159.9,1,169.46,2,119.57,2,33.54,2,-0.01,2,2.36,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,469,1,13,12037,2,20040113,833,-19.9885,97.8365,5839,3000,1.6569,34.7256,2,34.7256,2,163.21,1,173.13,2,121.65,2,33.46,2,0,2,2.34,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,469,1,12,12036,2,20040113,833,-19.9885,97.8365,5839,3250,1.5467,34.7236,2,34.7236,2,165.06,1,175.23,2,124.81,2,33.45,2,0,2,2.33,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,469,1,11,12035,2,20040113,833,-19.9885,97.8365,5839,3500.7,1.446,34.721,2,34.7209,2,168.56,1,178.78,2,126.11,2,33.3,2,0,2,2.32,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,469,1,10,12034,2,20040113,833,-19.9885,97.8365,5839,3751.1,1.3821,34.7192,2,34.7189,2,171.4,1,181.86,2,126.75,2,33.3,2,0,2,2.32,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,469,1,9,12033,2,20040113,833,-19.9885,97.8365,5839,3999.3,1.3095,34.7179,2,34.7177,2,176.92,1,187.45,2,125.25,2,32.98,2,0,2,2.29,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,469,1,8,12032,2,20040113,833,-19.9885,97.8365,5839,4250.9,1.2325,34.7164,2,34.716,2,182.83,1,193.56,2,123.57,2,32.64,2,0,2,2.26,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,469,1,7,12031,2,20040113,833,-19.9885,97.8365,5839,4499.4,1.1818,34.7148,2,34.7146,2,187.08,1,197.45,2,122.8,2,32.43,2,0,2,2.25,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,469,1,6,12030,2,20040113,833,-19.9885,97.8365,5839,4749.9,1.1306,34.7129,2,34.7129,2,191.21,1,201.44,2,121.85,2,32.3,2,-0.01,2,2.24,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,469,1,5,12029,2,20040113,833,-19.9885,97.8365,5839,4999.6,1.1094,34.7111,2,34.7111,2,194,1,203.36,2,121.81,2,32.26,2,0,2,2.23,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,469,1,4,12028,2,20040113,833,-19.9885,97.8365,5839,5249.3,1.118,34.7103,2,34.7101,2,195.81,1,204.27,2,121.94,2,32.18,2,0,2,2.23,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,469,1,3,12027,2,20040113,833,-19.9885,97.8365,5839,5501.1,1.1371,34.7099,2,34.71,2,197.37,1,204.68,2,122,2,32.13,2,0,2,2.23,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,469,1,2,12026,2,20040113,833,-19.9885,97.8365,5839,5742.6,1.1642,34.7097,2,34.7099,2,199.16,1,204.99,2,121.94,2,32.22,2,0,2,2.22,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,469,1,1,12025,2,20040113,833,-19.9885,97.8365,5839,5938.1,1.1901,34.7099,2,34.7099,2,200.93,1,204.97,2,122.02,2,32.14,2,0,2,2.23,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,468,1,36,12024,2,20040113,1721,-19.9997,98.7162,6305,9.9,24.3983,35.1106,2,35.1106,2,202.36,1,212.5,2,1.99,2,-0.01,2,0.01,2,0.09,2,1.915,2,1.103,2,-999,9,1980.1,2,2299.7,2
 49NZ20031209,     I03,468,1,35,12023,2,20040113,1721,-19.9997,98.7162,6305,49.8,23.4881,35.114,2,35.1028,2,208.13,1,216.45,2,2.05,2,-0.03,2,0.01,2,0.09,2,1.99,2,1.146,2,-999,9,1978.1,6,2299.9,2
 49NZ20031209,     I03,468,1,34,12022,2,20040113,1721,-19.9997,98.7162,6305,98.4,21.674,35.3674,2,35.3688,2,210.76,1,220.9,2,2.46,2,-0.05,2,0.01,2,0.11,2,2.124,2,1.25,2,-999,9,2007.9,2,2317.1,6
 49NZ20031209,     I03,468,1,33,12015,2,20040113,1721,-19.9997,98.7162,6305,150.6,20.3345,35.5975,2,35.5979,2,205.04,1,212.83,2,2.58,2,0.64,2,0.12,2,0.17,2,2.22,2,1.283,2,-999,9,2036.5,2,2330.3,2
 49NZ20031209,     I03,468,1,32,12020,2,20040113,1721,-19.9997,98.7162,6305,201.3,19.0132,35.6847,2,35.6828,2,185.27,1,193.55,2,3.45,2,3.1,2,0.02,2,0.34,2,2.27,6,1.32,6,-999,9,2069.1,2,2334.9,2
 49NZ20031209,     I03,468,1,31,12019,2,20040113,1721,-19.9997,98.7162,6305,301.9,14.889,35.4979,2,35.4989,2,196.94,1,205.59,2,3.91,2,6.25,2,0.01,2,0.56,2,2.777,2,1.55,2,-999,9,2105.3,2,2329.4,2
 49NZ20031209,     I03,468,1,30,12018,2,20040113,1721,-19.9997,98.7162,6305,402.3,11.8176,35.0827,2,35.085,2,226.61,1,237.3,2,2.23,2,9.25,2,0.01,2,0.74,2,3.363,2,1.882,2,-999,9,2109.2,2,2309.5,2
 49NZ20031209,     I03,468,1,29,12017,2,20040113,1721,-19.9997,98.7162,6305,500.7,9.6645,34.7473,2,34.7474,2,223.76,1,234.44,2,4.44,2,15.38,2,0,2,1.11,2,3.539,2,1.802,2,-999,9,2124.9,2,2292.6,2
 49NZ20031209,     I03,468,1,28,12016,2,20040113,1721,-19.9997,98.7162,6305,600.5,8.3323,34.5864,2,34.5861,2,208.3,1,218.43,2,9.74,2,20.62,2,0,2,1.43,2,2.859,2,1.398,2,-999,9,2144.1,2,2288.2,2
 49NZ20031209,     I03,468,1,27,12012,2,20040113,1721,-19.9997,98.7162,6305,701.3,6.5938,34.495,2,34.4974,2,165.91,1,173.78,2,29.5,2,28.46,2,0.01,2,1.97,2,1.146,2,0.518,2,-999,9,2192.2,2,2292.4,2
 49NZ20031209,     I03,468,1,26,12014,2,20040113,1721,-19.9997,98.7162,6305,799.5,5.9361,34.574,2,34.5739,2,116.42,1,121.61,2,57.88,2,33.68,2,0,2,2.39,2,0.181,2,0.069,2,-999,9,2246.4,6,2326.6,2
 49NZ20031209,     I03,468,1,25,12013,2,20040113,1721,-19.9997,98.7162,6305,900.2,5.5303,34.6259,2,34.6256,2,95.93,1,99.55,2,75.62,2,35.8,2,0,2,2.56,2,0.032,2,0.01,2,-999,9,2274.2,2,2343.3,6
 49NZ20031209,     I03,468,1,24,12048,2,20040113,1721,-19.9997,98.7162,6305,1000.6,5.1569,34.6487,2,34.6481,2,94.09,1,97.84,2,83.53,2,36.18,2,0,2,2.6,2,0.013,6,0.002,6,-999,9,2285,2,2349.8,2
 49NZ20031209,     I03,468,1,23,12047,2,20040113,1721,-19.9997,98.7162,6305,1200.4,4.5447,34.6572,2,34.6569,2,100.28,1,104.57,2,90.6,2,36.32,2,0.01,2,2.61,2,0.004,2,0.013,2,-999,9,2289.5,2,2365.5,2
 49NZ20031209,     I03,468,1,22,12046,2,20040113,1721,-19.9997,98.7162,6305,1403.4,3.9611,34.67,2,34.6704,2,109.8,1,114.77,2,95.06,2,36.11,2,0.01,2,2.59,2,0.005,2,0.017,2,-999,9,2291.7,2,2363.4,2
 49NZ20031209,     I03,468,1,21,12045,2,20040113,1721,-19.9997,98.7162,6305,1598,3.3664,34.6879,2,34.6881,2,121.61,1,127.91,2,99.8,2,35.64,2,0,2,2.54,2,0,2,0.008,2,-999,9,2291.6,2,2370.1,2
 49NZ20031209,     I03,468,1,20,12044,2,20040113,1721,-19.9997,98.7162,6305,1799.2,2.9135,34.7059,2,34.7062,2,130.27,1,137.85,2,105.41,2,35.2,2,0,2,2.5,2,0.001,2,0.013,2,-999,9,2293.4,2,2375.9,2
 49NZ20031209,     I03,468,1,19,12043,2,20040113,1721,-19.9997,98.7162,6305,1999.4,2.5679,34.7177,2,34.7185,2,137.8,1,146.18,2,110,2,34.74,2,0,2,2.47,2,0,2,0,2,-999,9,2295.5,2,2380.2,2
 49NZ20031209,     I03,468,1,18,12042,2,20040113,1721,-19.9997,98.7162,6305,2199.4,2.2821,34.724,2,34.7237,2,145.18,1,154.08,2,113.05,2,34.38,2,0.01,2,2.43,2,0,2,-0.004,2,-999,9,2293.1,2,2382.5,2
 49NZ20031209,     I03,468,1,17,12041,2,20040113,1721,-19.9997,98.7162,6305,2399.8,2.0568,34.7266,2,34.7269,2,150.73,1,160.43,2,116.16,2,34.01,2,0,2,2.4,2,-0.005,2,-0.003,2,-999,9,2292.5,6,2382.4,2
 49NZ20031209,     I03,468,1,16,12040,2,20040113,1721,-19.9997,98.7162,6305,2599.8,1.9091,34.7272,2,34.7274,2,154.98,1,165.42,2,118.08,2,33.92,2,0.01,2,2.37,2,-0.002,2,0.004,2,-999,9,2292.5,2,2386.8,2
 49NZ20031209,     I03,468,1,15,12039,2,20040113,1721,-19.9997,98.7162,6305,2800.2,1.7896,34.7267,2,34.7267,2,158.21,1,169.14,2,119.86,2,33.73,2,0,2,2.37,2,0.002,2,-0.003,2,-999,9,2292.6,2,2390.3,6
 49NZ20031209,     I03,468,1,14,12038,2,20040113,1721,-19.9997,98.7162,6305,3000.3,1.6605,34.7257,2,34.7256,2,161.91,1,173.43,2,121.66,2,33.58,2,0.01,2,2.36,2,0,2,-0.011,2,-999,9,2292.5,2,-999,4
 49NZ20031209,     I03,468,1,13,12037,2,20040113,1721,-19.9997,98.7162,6305,3249.7,1.5346,34.7236,2,34.7236,2,165.25,1,177.12,2,123.53,2,33.47,2,0,2,2.34,2,-0.003,2,-999,3,-999,9,2293.7,2,2392.1,2
 49NZ20031209,     I03,468,1,12,12036,2,20040113,1721,-19.9997,98.7162,6305,3499,1.4335,34.7212,2,34.7208,2,167.42,1,179.56,2,126.42,2,33.52,2,0,2,2.33,2,-0.001,2,0.011,2,-999,9,2295,2,2389.1,2
 49NZ20031209,     I03,468,1,11,12035,2,20040113,1721,-19.9997,98.7162,6305,3749.7,1.3489,34.7188,2,34.7188,2,171.14,1,183.51,2,126.85,2,33.33,2,0,2,2.32,2,-0.001,2,0.001,2,-999,9,2292.1,2,2391.7,2
 49NZ20031209,     I03,468,1,10,12034,2,20040113,1721,-19.9997,98.7162,6305,3999.7,1.286,34.7172,2,34.717,2,175.21,1,187.81,2,126.22,2,33.21,2,0,2,2.3,2,0.001,2,-0.007,2,-999,9,2289.6,2,2392.5,2
 49NZ20031209,     I03,468,1,9,12033,2,20040113,1721,-19.9997,98.7162,6305,4249.5,1.2257,34.7158,2,34.7155,2,180.16,1,192.71,2,125.09,2,32.98,2,0,2,2.28,2,0.005,2,-0.004,2,-999,9,2282.6,2,2384.2,2
 49NZ20031209,     I03,468,1,8,12032,2,20040113,1721,-19.9997,98.7162,6305,4500.3,1.1848,34.7146,2,34.7147,2,184.6,1,197.32,2,123.37,2,32.66,2,0,2,2.26,2,-0.002,2,-0.004,2,-999,9,2279.9,6,-999,4
 49NZ20031209,     I03,468,1,7,12031,2,20040113,1721,-19.9997,98.7162,6305,4749.7,1.1508,34.7133,2,34.7136,2,188.11,1,200.35,2,122.91,2,32.54,2,0,2,2.24,2,0.002,2,-0.004,2,-999,9,2274.5,2,2386.8,2
 49NZ20031209,     I03,468,1,6,12030,2,20040113,1721,-19.9997,98.7162,6305,4998.6,1.1258,34.7116,2,-999,3,190.71,1,202.81,2,122.32,2,32.45,2,0,2,2.24,2,0.003,2,-0.005,2,-999,9,2272.8,2,2385.2,2
 49NZ20031209,     I03,468,1,5,12029,2,20040113,1721,-19.9997,98.7162,6305,5249,1.12,34.7105,2,34.7104,2,192.8,1,204.25,2,122.48,2,32.45,2,0,2,2.23,2,0.001,2,-0.001,2,-999,9,2272.6,2,2377.6,2
 49NZ20031209,     I03,468,1,4,12028,2,20040113,1721,-19.9997,98.7162,6305,5498.7,1.1417,34.7101,2,34.7105,2,194.14,1,204.69,2,122.23,2,32.4,2,0,2,2.23,2,0.005,2,0,2,-999,9,2269.8,2,2374,2
 49NZ20031209,     I03,468,1,3,12027,2,20040113,1721,-19.9997,98.7162,6305,5749.7,1.1688,34.7099,2,-999,3,195.47,1,204.9,2,122.28,2,32.41,2,0,2,2.23,2,0.006,2,0.002,2,-999,9,2269.8,2,2371.4,2
 49NZ20031209,     I03,468,1,2,12026,2,20040113,1721,-19.9997,98.7162,6305,5999.9,1.2011,34.7097,2,34.71,2,196.88,1,205.02,2,122.52,2,32.39,2,0,2,2.23,2,0.006,2,0.003,2,-999,9,2270.9,2,2376,2
 49NZ20031209,     I03,468,1,1,12025,2,20040113,1721,-19.9997,98.7162,6305,6417.8,1.2592,34.7096,2,34.7097,2,200.28,1,204.92,2,122.3,2,32.45,2,0.01,2,2.23,2,0.011,2,0.005,2,-999,9,2269.9,2,2375.1,2
 49NZ20031209,     I03,467,1,36,12024,2,20040114,731,-19.9987,99.5773,5871,9.2,25.1,35.0825,2,35.0852,2,200.34,1,210.3,2,2.03,2,-0.01,2,0.01,2,0.07,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,35,12023,2,20040114,731,-19.9987,99.5773,5871,50.2,22.5273,35.3061,2,35.3094,2,213.35,1,223.73,2,2.32,2,-0.02,2,0.01,2,0.07,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,34,12022,2,20040114,731,-19.9987,99.5773,5871,101.2,20.4873,35.528,2,35.528,2,208.92,1,219.26,2,2.61,2,0.17,2,0.03,2,0.12,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,33,12015,2,20040114,731,-19.9987,99.5773,5871,149.9,19.565,35.6475,2,35.6473,2,189.13,1,197.99,2,3.08,2,2.33,2,0.04,2,0.26,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,32,12020,2,20040114,731,-19.9987,99.5773,5871,199.4,17.9529,35.6753,2,35.6701,2,181.44,1,188.32,2,4.79,2,4.68,2,0.02,2,0.42,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,31,12019,2,20040114,731,-19.9987,99.5773,5871,249.9,16.1125,35.6141,2,35.6091,2,191.8,1,200.79,2,4.08,2,5.08,2,0.01,2,0.47,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,30,12018,2,20040114,731,-19.9987,99.5773,5871,300.2,14.3329,35.4231,2,35.4181,2,202.4,1,211.77,2,3.69,2,6.63,2,0.02,2,0.57,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,29,12017,2,20040114,731,-19.9987,99.5773,5871,399.6,11.2586,34.9847,2,34.9786,2,219.92,1,231.16,2,3.75,2,11.28,2,0.01,2,0.86,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,28,12016,2,20040114,731,-19.9987,99.5773,5871,499.2,9.464,34.7168,2,34.7146,2,224.34,1,234.81,2,4.65,2,15.94,2,0.01,2,1.14,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,27,12012,2,20040114,731,-19.9987,99.5773,5871,598.6,8.1512,34.5635,2,34.5577,2,208.81,1,217.78,2,9.96,2,21.28,2,0.01,2,1.47,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,26,12014,2,20040114,731,-19.9987,99.5773,5871,701.1,6.3282,34.4852,2,34.4872,2,164.27,1,171.64,2,32.03,2,29.08,2,0.01,2,2.01,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,25,12013,2,20040114,731,-19.9987,99.5773,5871,800.2,5.5817,34.5568,2,34.557,2,119.32,1,124.17,2,60.78,2,33.94,2,0.01,2,2.41,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,24,12048,2,20040114,731,-19.9987,99.5773,5871,900.2,5.2328,34.6108,2,34.6101,2,102.63,1,106.56,2,75.54,2,35.42,2,0.01,2,2.54,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,23,12047,2,20040114,731,-19.9987,99.5773,5871,1001.1,4.9301,34.6307,2,34.6301,2,99.66,1,103.62,2,83.05,2,35.95,2,0.01,2,2.59,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,22,12046,2,20040114,731,-19.9987,99.5773,5871,1198.9,4.3357,34.6473,2,34.6476,2,104.04,1,108.57,2,91.34,2,36.19,2,0.01,2,2.6,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,21,12045,2,20040114,731,-19.9987,99.5773,5871,1401.6,3.7337,34.6623,2,34.6624,2,114.72,1,119.66,2,95.63,2,35.92,2,0.01,2,2.57,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,20,12044,2,20040114,731,-19.9987,99.5773,5871,1600.6,3.2066,34.6873,2,34.6873,2,125.98,1,132.39,2,99.64,2,35.25,2,0.01,2,2.52,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,19,12043,2,20040114,731,-19.9987,99.5773,5871,1799.5,2.8193,34.7043,2,34.7052,2,133.82,1,140.83,2,104.86,2,34.94,2,0.01,2,2.47,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,18,12042,2,20040114,731,-19.9987,99.5773,5871,1999.2,2.4959,34.7169,2,34.7164,2,141.31,1,149.24,2,109.14,2,34.46,2,0.01,2,2.44,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,17,12041,2,20040114,731,-19.9987,99.5773,5871,2201.2,2.2208,34.7241,2,34.7245,2,147.3,1,155.76,2,113.57,2,34.21,2,0.01,2,2.4,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,16,12040,2,20040114,731,-19.9987,99.5773,5871,2398.9,2.0432,34.7268,2,34.7269,2,151.67,1,160.86,2,116.31,2,33.96,2,0.01,2,2.39,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,15,12039,2,20040114,731,-19.9987,99.5773,5871,2600.8,1.879,34.727,2,34.727,2,156.38,1,166.19,2,118.29,2,33.73,2,0.01,2,2.36,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,14,12038,3,20040114,731,-19.9987,99.5773,5871,2800,1.7373,34.7264,2,34.727,2,160.5,1,170.88,2,120.12,2,33.54,2,0.01,2,2.34,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,13,12037,2,20040114,731,-19.9987,99.5773,5871,3000.1,1.6211,34.7252,2,34.7253,2,164.01,1,-999,4,121.85,2,33.45,2,0.01,2,2.33,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,12,12036,2,20040114,731,-19.9987,99.5773,5871,3249.9,1.5015,34.723,2,34.723,2,166.01,1,-999,4,124.89,2,33.41,2,0.01,2,2.32,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,11,12035,2,20040114,731,-19.9987,99.5773,5871,3501.3,1.4124,34.7204,2,34.7204,2,169,1,179.81,2,126.47,2,33.34,2,0.01,2,2.33,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,10,12034,2,20040114,731,-19.9987,99.5773,5871,3751.3,1.326,34.7181,2,34.7179,2,173.29,1,184.46,2,126.71,2,33.22,2,0.01,2,2.31,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,9,12033,2,20040114,731,-19.9987,99.5773,5871,4001.5,1.2741,34.7168,2,34.7164,2,176.93,1,188.11,2,126.45,2,33.12,2,0.01,2,2.29,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,8,12032,2,20040114,731,-19.9987,99.5773,5871,4249.7,1.2268,34.7153,2,34.7147,2,180.97,1,192,2,125.91,2,32.85,2,0.01,2,2.28,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,7,12031,2,20040114,731,-19.9987,99.5773,5871,4500.1,1.1882,34.7146,2,34.714,2,185.4,1,196.03,2,124.2,2,32.63,2,0.01,2,2.26,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,6,12030,2,20040114,731,-19.9987,99.5773,5871,4748.4,1.1518,34.7129,2,34.713,2,189.11,1,199.52,2,123.58,2,32.56,2,0.01,2,2.25,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,5,12029,2,20040114,731,-19.9987,99.5773,5871,5000.5,1.1308,34.7117,2,34.7116,2,192.3,1,202.18,2,122.76,2,32.35,2,0.01,2,2.24,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,4,12028,2,20040114,731,-19.9987,99.5773,5871,5249.5,1.1232,34.7104,2,34.7105,2,194.79,1,203.97,2,122.37,2,32.36,2,0.01,2,2.23,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,3,12027,2,20040114,731,-19.9987,99.5773,5871,5499.3,1.14,34.7097,2,34.7097,2,196.72,1,204.62,2,122.5,2,32.28,2,0.01,2,2.23,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,2,12026,2,20040114,731,-19.9987,99.5773,5871,5726.9,1.1666,34.7096,2,34.7091,2,198.3,1,204.64,2,122.28,2,32.29,2,0.01,2,2.23,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,467,1,1,12025,2,20040114,731,-19.9987,99.5773,5871,5940.6,1.1915,34.7093,2,34.7094,2,200.37,1,204.89,2,122.15,2,32.26,2,0.01,2,2.23,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,466,2,36,12024,2,20040114,1700,-19.9902,100.4658,5985,10.2,24.7363,35.0685,2,35.0701,2,200.93,1,210.93,2,2.13,2,0.05,2,0.01,2,0.08,2,1.926,2,1.143,2,-999,9,1979.1,2,2297.5,2
 49NZ20031209,     I03,466,2,35,12023,2,20040114,1700,-19.9902,100.4658,5985,50,23.0003,35.2665,2,35.2666,2,210.5,1,221.13,2,2.33,2,0.04,2,0.01,2,0.09,2,2.106,2,1.219,2,-999,9,1994.2,6,2306.8,2
 49NZ20031209,     I03,466,2,34,12022,2,20040114,1700,-19.9902,100.4658,5985,99.4,21.3596,35.3163,2,35.3127,2,201.57,1,209.05,2,3.27,2,0.58,2,0.03,2,0.17,2,2.126,2,1.237,2,-999,9,2018.5,2,2320.5,6
 49NZ20031209,     I03,466,2,33,12015,2,20040114,1700,-19.9902,100.4658,5985,149.4,18.8402,35.2985,2,35.3022,2,150.86,1,157.94,2,9.45,2,8.4,2,0.02,2,0.66,2,2.012,2,1.167,2,-999,9,2084.5,2,2323.6,2
 49NZ20031209,     I03,466,2,32,12020,2,20040114,1700,-19.9902,100.4658,5985,200.2,17.663,35.6475,2,35.6513,2,182.05,1,191.37,2,4.64,2,4.68,2,0.01,2,0.44,2,2.393,2,1.371,2,-999,9,2087.2,2,2337,2
 49NZ20031209,     I03,466,2,31,12019,2,20040114,1700,-19.9902,100.4658,5985,248.5,15.0884,35.5121,2,35.5102,2,200.32,1,209.72,2,3.81,2,5.47,2,0.01,2,0.52,2,2.753,6,1.548,6,-999,9,2096.1,2,2336.5,2
 49NZ20031209,     I03,466,2,30,12018,2,20040114,1700,-19.9902,100.4658,5985,300.8,12.9606,35.2297,2,35.2236,2,210.36,1,220.2,2,4.1,2,8.41,2,0.01,2,0.7,2,3.026,2,1.678,2,-999,9,2109,2,2315.3,2
