BOTTLE,20191227JHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#BOTTLE,20020919WHPSIOSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,
      06MT18_1,  A01E,563,1,22,     K3,2,19910906,657,59.8333,-40.8667,2330,92.8,6.6502,35.0241,2,35.028,2,282.7,2,5.37,2,14.26,2,0.09,2,0.93,2,4.185,2,1.976,2,-999,9,-999,9
      06MT18_1,  A01E,563,1,21,    B35,2,19910906,657,59.8333,-40.8667,2330,193,5.6102,35.0281,2,35.03,2,283,2,8.3,2,16.6,2,0,2,1.09,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,563,1,20,    B37,2,19910906,657,59.8333,-40.8667,2330,293.3,5.0377,34.989,2,34.993,2,286,2,8.79,2,16.7,2,0.01,2,1.1,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,563,1,19,    B36,2,19910906,657,59.8333,-40.8667,2330,392.9,4.717,34.9696,2,34.973,2,287.8,2,9.08,2,16.9,2,0.01,2,1.12,2,3.888,2,1.841,2,-999,9,-999,9
      06MT18_1,  A01E,563,1,18,    B34,2,19910906,657,59.8333,-40.8667,2330,493.6,4.4512,34.9525,2,34.955,2,290.5,2,9.28,2,17.39,2,0,2,1.15,2,3.943,2,1.866,2,-999,9,-999,9
      06MT18_1,  A01E,563,1,17,     K4,2,19910906,657,59.8333,-40.8667,2330,593.5,4.1325,34.9264,2,34.93,2,291.3,2,9.38,2,17.39,2,0,2,1.17,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,563,1,16,    B39,2,19910906,657,59.8333,-40.8667,2330,795.3,3.7988,34.9107,2,34.912,2,288.6,2,9.57,2,17.09,2,0,2,1.14,2,3.34,2,1.589,2,-999,9,-999,9
      06MT18_1,  A01E,563,1,15,    K15,2,19910906,657,59.8333,-40.8667,2330,896.3,3.6629,34.9025,2,34.904,2,288.5,2,9.77,2,17.09,2,0,2,1.15,2,3.222,2,1.539,2,-999,9,-999,9
      06MT18_1,  A01E,563,1,14,     K7,2,19910906,657,59.8333,-40.8667,2330,1096.5,3.474,34.8937,2,34.895,2,288.3,2,9.87,2,17.09,2,0,2,1.14,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,563,1,13,    B42,2,19910906,657,59.8333,-40.8667,2330,1297.9,3.3092,34.8861,2,34.888,2,289.3,2,10.06,2,17,2,0,2,1.15,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,563,1,12,    B44,2,19910906,657,59.8333,-40.8667,2330,1498.2,3.2722,34.8962,2,34.894,2,287.6,2,10.26,2,16.9,2,0,2,1.14,2,2.584,2,1.228,2,-999,9,-999,9
      06MT18_1,  A01E,563,1,11,    B46,2,19910906,657,59.8333,-40.8667,2330,1687.8,3.1873,34.9126,2,34.913,2,283.7,2,10.74,2,16.8,2,0,2,1.14,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,563,1,10,    B45,2,19910906,657,59.8333,-40.8667,2330,1890.4,2.9195,34.9091,2,34.91,2,285.9,2,10.94,2,16.41,2,0,2,1.13,2,2.118,2,0.992,2,-999,9,-999,9
      06MT18_1,  A01E,563,1,9,    B52,2,19910906,657,59.8333,-40.8667,2330,1992,2.7776,34.9165,2,34.918,2,284.4,2,11.82,2,16.41,2,0,2,1.12,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,563,1,8,    B40,2,19910906,657,59.8333,-40.8667,2330,2044.7,2.6867,34.9176,2,34.919,2,284.1,2,12.21,2,16.41,2,0,2,1.14,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,563,1,7,    B48,2,19910906,657,59.8333,-40.8667,2330,2045.4,2.6837,34.917,2,34.919,2,284.2,2,12.21,2,16.41,2,0,2,1.14,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,563,1,6,    B49,2,19910906,657,59.8333,-40.8667,2330,2097.2,2.5667,34.91,2,34.911,2,286.8,2,11.62,2,16.21,2,0,2,1.11,2,1.972,2,0.927,2,-999,9,-999,9
      06MT18_1,  A01E,563,1,5,    B51,2,19910906,657,59.8333,-40.8667,2330,2146.5,2.3589,34.8991,2,34.9,2,290.8,2,10.74,2,15.82,2,0,2,1.08,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,563,1,4,    K30,2,19910906,657,59.8333,-40.8667,2330,2197.2,2.218,34.8925,2,34.895,2,293.3,2,10.16,2,15.53,2,0,2,1.06,2,2.5,2,1.171,2,-999,9,-999,9
      06MT18_1,  A01E,563,1,3,     K1,2,19910906,657,59.8333,-40.8667,2330,2247.3,1.9922,34.8826,2,34.886,2,297.6,2,9.28,2,15.14,2,0,2,1.04,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,563,1,2,    B50,2,19910906,657,59.8333,-40.8667,2330,2298.3,1.7514,34.8828,2,34.885,2,299.9,2,8.99,2,14.85,2,0,2,1.03,2,2.958,2,1.392,2,-999,9,-999,9
      06MT18_1,  A01E,563,1,1,    K31,2,19910906,657,59.8333,-40.8667,2330,2319.2,1.7544,34.883,2,34.886,2,299.8,2,8.99,2,14.85,2,0,2,1.04,2,2.963,2,1.393,2,-999,9,-999,9
      06MT18_1,  A01E,564,1,23,    K22,2,19910906,1138,59.7867,-40.205,2631,11.5,8.3516,34.7107,2,34.715,2,292.1,2,2.54,2,6.64,2,0.16,2,0.55,2,4.127,2,1.964,2,2075.4,2,2354,2
      06MT18_1,  A01E,564,1,22,     K3,2,19910906,1138,59.7867,-40.205,2631,31.9,7.8171,34.7447,2,34.762,2,292.5,2,3.22,2,8.21,2,0.23,2,0.66,2,-999,9,-999,9,2087.8,2,2371,2
      06MT18_1,  A01E,564,1,21,    B35,2,19910906,1138,59.7867,-40.205,2631,66.9,4.3613,34.8795,2,34.884,2,291.6,2,8.99,2,17.58,2,0.11,2,1.13,2,-999,9,-999,9,2145.6,2,2384,2
      06MT18_1,  A01E,564,1,20,    B37,2,19910906,1138,59.7867,-40.205,2631,107.3,4.1325,34.9054,2,34.907,2,292.8,2,9.38,2,17.58,2,0,2,1.13,2,4.203,2,1.96,2,2146.5,2,2386,2
      06MT18_1,  A01E,564,1,19,    B36,2,19910906,1138,59.7867,-40.205,2631,207,3.8267,34.9033,2,34.907,2,295,2,9.57,2,17.68,2,0,2,1.15,2,-999,9,-999,9,2147.6,2,2372,2
      06MT18_1,  A01E,564,1,18,    B34,2,19910906,1138,59.7867,-40.205,2631,307.9,3.7018,34.9006,2,34.901,2,296.1,2,9.87,2,17.58,2,0,2,1.16,2,3.921,2,1.839,2,2147.5,2,2381,2
      06MT18_1,  A01E,564,1,17,     K4,3,19910906,1138,59.7867,-40.205,2631,507.8,3.4191,34.879,2,34.881,2,296.3,2,9.87,2,17.58,2,0,2,1.15,2,3.601,2,1.696,2,2146.6,2,-999,9
      06MT18_1,  A01E,564,1,16,    B39,2,19910906,1138,59.7867,-40.205,2631,708.9,3.3072,34.8708,2,34.872,2,295.7,2,9.96,2,17.49,2,0,2,1.14,2,3.349,2,1.589,2,2145.2,2,-999,9
      06MT18_1,  A01E,564,1,15,    K15,2,19910906,1138,59.7867,-40.205,2631,809.1,3.2532,34.8671,2,34.868,2,295.9,2,9.96,2,17.39,2,0,2,1.15,2,-999,9,-999,9,2146.9,2,2394,2
      06MT18_1,  A01E,564,1,14,     K7,2,19910906,1138,59.7867,-40.205,2631,1010.4,3.1693,34.8597,2,34.86,2,298.6,2,9.96,2,17.29,2,0,2,1.15,2,3.435,2,1.626,2,2144.6,2,-999,9
      06MT18_1,  A01E,564,1,13,    B42,2,19910906,1138,59.7867,-40.205,2631,1212.7,3.0993,34.8527,2,34.854,2,297.9,2,10.06,2,17.19,2,0,2,1.15,2,3.275,2,1.547,2,2149.3,2,-999,9
      06MT18_1,  A01E,564,1,12,    B44,2,19910906,1138,59.7867,-40.205,2631,1413.9,3.0883,34.857,2,34.857,2,296.7,2,10.16,2,17.19,2,0,2,1.12,2,-999,9,-999,9,2146.7,2,2398,2
      06MT18_1,  A01E,564,1,11,    B46,2,19910906,1138,59.7867,-40.205,2631,1615.5,3.1933,34.8821,2,34.883,2,289.3,2,10.45,2,17.19,2,0,2,1.14,2,2.453,2,1.16,2,2150.1,2,2394,2
      06MT18_1,  A01E,564,1,10,    B45,2,19910906,1138,59.7867,-40.205,2631,1817.3,3.2482,34.9171,2,34.917,2,282.4,2,11.14,2,17,2,0,2,1.14,2,-999,9,-999,9,2151.8,2,-999,9
      06MT18_1,  A01E,564,1,9,    B52,2,19910906,1138,59.7867,-40.205,2631,2019.9,3.0923,34.9241,2,34.925,2,281.2,2,11.82,2,17.09,2,0,2,1.14,2,1.619,2,0.762,2,2150.8,2,-999,9
      06MT18_1,  A01E,564,1,8,    B40,2,19910906,1138,59.7867,-40.205,2631,2222.7,2.9185,34.9346,2,34.935,2,279,2,13.19,2,16.9,2,0,2,1.15,2,1.236,2,0.584,2,2153.3,2,-999,9
      06MT18_1,  A01E,564,1,7,    B48,2,19910906,1138,59.7867,-40.205,2631,2323.2,2.7316,34.9252,2,34.927,2,281.1,2,13.19,2,16.7,2,0,2,1.26,4,-999,9,-999,9,2150.5,2,2406,2
      06MT18_1,  A01E,564,1,6,    B49,2,19910906,1138,59.7867,-40.205,2631,2375.4,2.5727,34.9103,2,34.912,2,286.6,2,12.01,2,16.21,2,0,2,1.09,2,-999,9,-999,9,2151.9,2,-999,9
      06MT18_1,  A01E,564,1,5,    B51,2,19910906,1138,59.7867,-40.205,2631,2425.2,2.3389,34.8921,2,34.894,2,292.8,2,10.45,2,15.73,2,0,2,1.07,2,2.531,2,1.186,2,2149,2,-999,9
      06MT18_1,  A01E,564,1,4,    K30,2,19910906,1138,59.7867,-40.205,2631,2476,2.266,34.9057,2,34.907,2,288.6,2,12.01,2,16.02,2,0,2,1.08,2,-999,9,-999,9,2151.4,2,-999,9
      06MT18_1,  A01E,564,1,3,     K1,2,19910906,1138,59.7867,-40.205,2631,2526.6,2.0451,34.8947,2,34.895,2,294.3,2,10.26,2,15.43,2,0,2,1.05,2,2.541,2,1.189,2,2145,2,2408,2
      06MT18_1,  A01E,564,1,2,    B50,2,19910906,1138,59.7867,-40.205,2631,2577.8,1.7014,34.883,2,34.884,2,300.6,2,8.99,2,14.85,2,0,2,1.03,2,3.002,2,1.408,2,2147.2,2,-999,9
      06MT18_1,  A01E,564,1,1,    K31,2,19910906,1138,59.7867,-40.205,2631,2628.7,1.6384,34.8844,2,34.885,2,301.3,2,9.08,2,14.85,2,0,2,1.03,2,3.016,2,1.422,2,2146.9,2,2405,2
      06MT18_1,  A01E,565,1,23,     K1,2,19910906,1624,59.705,-39.59,2807,9.2,8.2677,34.7597,2,34.761,2,295.3,2,2.44,2,7.13,2,0.18,2,0.57,2,4.155,2,1.981,2,-999,9,-999,9
      06MT18_1,  A01E,565,1,22,     K3,2,19910906,1624,59.705,-39.59,2807,29.8,7.4804,34.7901,2,34.782,2,295,2,3.52,2,8.79,2,0.3,2,0.7,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,565,1,21,    B35,2,19910906,1624,59.705,-39.59,2807,58,4.9698,34.9689,2,34.971,2,269.3,4,8.69,2,16.99,2,0.04,2,1.15,2,4.236,2,1.984,2,-999,9,-999,9
      06MT18_1,  A01E,565,1,20,    B48,2,19910906,1624,59.705,-39.59,2807,96.3,4.73,34.9763,2,34.98,2,289,2,8.88,2,16.79,2,0.01,2,1.14,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,565,1,19,    B36,2,19910906,1624,59.705,-39.59,2807,195.7,4.2064,34.9401,2,34.942,2,290.7,2,9.08,2,16.7,2,0.01,2,1.14,2,3.806,2,1.803,2,-999,9,-999,9
      06MT18_1,  A01E,565,1,18,    B34,2,19910906,1624,59.705,-39.59,2807,345,3.5809,34.885,2,34.885,2,294.6,2,9.57,2,17.18,2,0.01,2,1.18,2,3.693,2,1.747,2,-999,9,-999,9
      06MT18_1,  A01E,565,1,17,     K4,3,19910906,1624,59.705,-39.59,2807,496.1,3.3971,34.8775,2,34.877,2,299.4,4,9.47,2,17.09,2,0.01,2,1.17,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,565,1,16,    B39,2,19910906,1624,59.705,-39.59,2807,695.2,3.2732,34.8686,2,34.868,2,298.3,2,9.67,2,16.89,2,0,2,1.17,2,3.514,2,1.66,2,-999,9,-999,9
      06MT18_1,  A01E,565,1,15,    K15,2,19910906,1624,59.705,-39.59,2807,893.6,3.1913,34.861,2,34.861,2,299.5,2,9.67,2,16.89,2,0,2,1.19,2,3.522,2,1.667,2,-999,9,-999,9
      06MT18_1,  A01E,565,1,13,    B42,2,19910906,1624,59.705,-39.59,2807,1194.9,3.1083,34.8522,2,34.852,2,299.5,2,9.76,2,16.79,2,0,2,1.14,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,565,1,12,    B44,2,19910906,1624,59.705,-39.59,2807,1585,3.1883,34.8787,2,34.877,2,290.7,2,10.35,2,16.79,2,0,2,1.12,2,2.546,2,1.202,2,-999,9,-999,9
      06MT18_1,  A01E,565,1,11,    B46,2,19910906,1624,59.705,-39.59,2807,1784.7,3.3471,34.9283,2,34.928,2,278.6,2,11.33,2,16.79,2,0,2,1.19,2,1.487,2,0.701,2,-999,9,-999,9
      06MT18_1,  A01E,565,1,10,    B45,2,19910906,1624,59.705,-39.59,2807,1991.1,3.2102,34.9362,2,34.937,2,277.3,2,11.91,2,16.7,2,0,2,1.19,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,565,1,9,    B40,2,19910906,1624,59.705,-39.59,2807,2193.8,3.0434,34.9381,2,34.938,2,277.7,2,12.79,2,16.6,2,0,2,1.2,2,1.184,2,0.557,2,-999,9,-999,9
      06MT18_1,  A01E,565,1,8,    B52,2,19910906,1624,59.705,-39.59,2807,2347,2.8915,34.9353,2,34.935,2,279.3,2,13.28,2,16.5,2,0,2,1.18,2,1.205,2,0.569,2,-999,9,-999,9
      06MT18_1,  A01E,565,1,7,    B37,2,19910906,1624,59.705,-39.59,2807,2498.8,2.6097,34.9164,2,34.918,2,284.3,2,12.4,2,16.01,2,0,2,1.15,2,1.693,2,0.789,2,-999,9,-999,9
      06MT18_1,  A01E,565,1,6,    B49,2,19910906,1624,59.705,-39.59,2807,2548.7,2.4079,34.9021,2,34.902,2,289.4,2,10.94,2,15.52,2,0,2,1.12,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,565,1,5,    B51,2,19910906,1624,59.705,-39.59,2807,2598.7,2.1371,34.8855,2,34.886,2,297.1,2,9.37,2,14.94,2,0,2,1.08,2,2.865,2,1.346,2,-999,9,-999,9
      06MT18_1,  A01E,565,1,4,    K30,2,19910906,1624,59.705,-39.59,2807,2654.3,1.9132,34.8835,2,34.884,2,299.3,2,8.79,2,14.65,2,0,2,1.06,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,565,1,3,    K22,2,19910906,1624,59.705,-39.59,2807,2696.7,1.7753,34.8837,2,34.885,2,300.2,2,8.59,2,14.45,2,0,2,1.05,2,2.925,2,1.367,2,-999,9,-999,9
      06MT18_1,  A01E,565,1,2,    K21,2,19910906,1624,59.705,-39.59,2807,2747,1.7324,34.8839,2,34.885,2,300.6,2,8.59,2,14.35,2,0.01,2,1.05,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,565,1,1,    B50,2,19910906,1624,59.705,-39.59,2807,2807.5,1.6624,34.8826,2,34.884,2,300.7,2,8.59,2,14.26,2,0.01,2,1.04,2,2.954,2,1.384,2,-999,9,-999,9
      06MT18_1,  A01E,567,1,1,    B50,2,19910907,1139,59.505,-37.5483,3129,13.9,7.891,34.65,2,34.665,2,296.4,2,3.42,2,8.99,2,0.2,2,0.71,2,4.269,2,2.039,2,2087.8,2,2356,2
      06MT18_1,  A01E,567,1,23,     K1,2,19910907,1139,59.505,-37.5483,3129,59.6,5.1256,34.8525,2,-999,9,290.3,2,8.21,2,16.51,2,0.07,2,1.11,2,4.574,2,2.135,2,2141.8,2,2386,2
      06MT18_1,  A01E,567,1,22,     K3,2,19910907,1139,59.505,-37.5483,3129,101.2,4.669,34.9019,2,34.9,2,286.4,2,9.28,2,17.19,2,0,2,1.14,2,4.097,2,1.924,2,2146.3,2,2402,2
      06MT18_1,  A01E,567,1,21,    B35,2,19910907,1139,59.505,-37.5483,3129,151.1,4.2484,34.8786,2,34.881,2,287.4,2,9.67,2,17.19,2,0,2,1.15,2,3.842,2,1.806,2,2146.7,2,2393,2
      06MT18_1,  A01E,567,1,20,    B48,2,19910907,1139,59.505,-37.5483,3129,352.5,3.7748,34.8972,2,34.901,2,291.1,2,9.96,2,17.29,2,0,2,1.15,2,3.589,2,1.689,2,2148.5,2,2387,2
      06MT18_1,  A01E,567,1,19,    B36,2,19910907,1139,59.505,-37.5483,3129,503.7,3.4111,34.8709,2,34.873,2,297.1,2,9.96,2,17.19,2,0,2,1.15,2,3.709,2,1.744,2,2144.1,2,-999,9
      06MT18_1,  A01E,567,1,18,    B34,2,19910907,1139,59.505,-37.5483,3129,704.9,3.2652,34.864,2,34.865,2,298.9,2,9.96,2,17,2,0,2,1.14,2,3.631,2,1.722,2,2146.9,2,2393,2
      06MT18_1,  A01E,567,1,17,     K4,3,19910907,1139,59.505,-37.5483,3129,1006.5,3.1793,34.8598,2,34.862,2,297.9,2,9.96,2,16.8,2,0,2,1.13,2,3.358,2,1.593,2,2146.3,2,-999,9
      06MT18_1,  A01E,567,1,16,    B39,2,19910907,1139,59.505,-37.5483,3129,1308.3,3.0534,34.8459,2,34.848,2,300.5,2,9.96,2,16.8,2,0,2,1.14,2,3.434,2,1.619,2,2145,2,2400,2
      06MT18_1,  A01E,567,1,15,    K15,2,19910907,1139,59.505,-37.5483,3129,1511.5,3.0504,34.8485,2,34.85,2,299.2,2,9.87,2,16.7,2,0,2,1.13,2,3.271,2,1.548,2,2147,2,-999,9
      06MT18_1,  A01E,567,1,14,     K7,2,19910907,1139,59.505,-37.5483,3129,1713.7,3.0414,34.85,2,34.852,2,298.4,2,9.96,2,16.7,2,0,2,1.14,2,3.263,2,1.527,2,2145.7,2,2390,2
      06MT18_1,  A01E,567,1,13,    B42,2,19910907,1139,59.505,-37.5483,3129,2029.1,3.3182,34.9262,2,34.928,2,278.8,2,11.92,2,16.8,2,0,2,1.15,2,-999,9,-999,9,2151.3,2,-999,9
      06MT18_1,  A01E,567,1,12,    B44,2,19910907,1139,59.505,-37.5483,3129,2232.8,3.1953,34.934,2,34.936,2,277.3,2,12.5,2,16.8,2,0,2,1.15,2,1.18,2,0.561,2,2151,2,2400,2
      06MT18_1,  A01E,567,1,11,    B46,2,19910907,1139,59.505,-37.5483,3129,2435.6,3.0883,34.9386,2,34.939,2,276.9,2,13.28,2,16.7,2,0,2,1.15,2,1.135,2,0.539,2,2151,2,-999,9
      06MT18_1,  A01E,567,1,10,    B45,2,19910907,1139,59.505,-37.5483,3129,2636.8,2.9175,34.9362,2,34.937,2,278.1,2,13.77,2,16.61,2,0,2,1.14,2,1.155,2,0.543,2,2152.4,2,-999,9
      06MT18_1,  A01E,567,1,9,    B40,2,19910907,1139,59.505,-37.5483,3129,2836.4,2.7016,34.9268,2,34.929,2,280.3,2,13.97,2,16.41,2,0,2,1.14,2,1.314,2,0.619,2,2152.5,2,2409,2
      06MT18_1,  A01E,567,1,8,    B52,2,19910907,1139,59.505,-37.5483,3129,2887,2.6307,34.9224,2,34.926,2,281.7,2,13.77,2,16.21,2,0,2,1.11,2,1.439,2,0.678,2,2152.2,2,-999,9
      06MT18_1,  A01E,567,1,7,    B37,2,19910907,1139,59.505,-37.5483,3129,2937.3,2.5628,34.9186,2,34.922,2,282.8,2,13.48,2,16.12,2,0,2,1.11,2,1.53,2,0.716,2,2152.2,2,2409,2
      06MT18_1,  A01E,567,1,6,    B49,2,19910907,1139,59.505,-37.5483,3129,2987.2,2.4039,34.9089,2,34.912,2,286,2,12.6,2,15.73,2,0,2,1.1,2,1.835,2,0.858,2,2151.9,2,-999,9
      06MT18_1,  A01E,567,1,5,    B51,2,19910907,1139,59.505,-37.5483,3129,3037.2,2.0961,34.8848,2,34.888,2,296.5,2,9.77,2,14.85,2,0,2,1.04,2,2.728,2,1.281,2,2147.7,2,-999,9
      06MT18_1,  A01E,567,1,4,    K30,2,19910907,1139,59.505,-37.5483,3129,3087.4,1.7204,34.8767,2,34.88,2,302.1,2,8.79,2,14.36,2,0,2,1,2,3.026,2,1.418,2,2146.7,2,-999,9
      06MT18_1,  A01E,567,1,3,    K22,3,19910907,1139,59.505,-37.5483,3129,3141.4,1.3366,34.8765,2,34.88,2,303.8,2,9.08,2,14.07,2,0.01,2,0.99,2,3.058,2,1.434,2,2148.5,2,2412,2
      06MT18_1,  A01E,568,1,24,    B41,2,19910907,1701,59.4017,-36.6483,3130,27.1,7.5334,34.7348,2,34.754,2,291.7,2,5.08,2,10.94,2,0.21,2,0.77,2,4.247,2,2.017,2,2104,2,-999,9
      06MT18_1,  A01E,568,1,23,     K1,2,19910907,1701,59.4017,-36.6483,3130,57.1,5.3524,34.9033,2,34.907,2,286.4,2,8.89,2,17,2,0.07,2,1.11,2,4.313,2,2.035,2,2143.3,2,-999,9
      06MT18_1,  A01E,568,1,22,     K3,2,19910907,1701,59.4017,-36.6483,3130,97.6,5.2055,34.94,2,34.934,2,285.2,2,9.18,2,17,2,0,2,1.11,2,4.078,2,1.926,2,2144.7,2,-999,9
      06MT18_1,  A01E,568,1,21,    B35,2,19910907,1701,59.4017,-36.6483,3130,198,4.3603,34.8955,2,34.896,2,285.4,2,9.96,2,17.39,2,0,2,1.14,2,3.752,2,1.768,2,2148.4,2,-999,9
      06MT18_1,  A01E,568,1,20,    B48,2,19910907,1701,59.4017,-36.6483,3130,287.3,4.0785,34.8994,2,34.898,2,286.7,2,10.06,2,17.48,2,0,2,1.15,2,3.55,2,1.668,2,2148.9,2,-999,9
      06MT18_1,  A01E,568,1,19,    B36,2,19910907,1701,59.4017,-36.6483,3130,590.6,3.488,34.8841,2,34.883,2,293,2,10.16,2,17.29,2,0,2,1.15,2,3.323,2,1.582,2,2148.5,2,-999,9
      06MT18_1,  A01E,568,1,18,    B34,2,19910907,1701,59.4017,-36.6483,3130,893.1,3.2602,34.8664,2,34.865,2,298.8,2,10.06,2,17,2,0,2,1.13,2,3.531,2,1.672,2,2146.8,2,-999,9
      06MT18_1,  A01E,568,1,17,     K4,2,19910907,1701,59.4017,-36.6483,3130,994.2,3.2312,34.8639,2,34.865,2,297.6,2,10.06,2,17,2,0,2,1.14,2,3.426,2,1.62,2,2146.8,2,-999,9
      06MT18_1,  A01E,568,1,16,    B39,2,19910907,1701,59.4017,-36.6483,3130,1094.3,3.2172,34.8666,2,34.865,2,298.1,2,10.06,2,16.9,2,0,2,1.13,2,3.344,2,1.592,2,-999,9,-999,9
      06MT18_1,  A01E,568,1,15,    K15,2,19910907,1701,59.4017,-36.6483,3130,1371.6,3.1243,34.8549,2,34.853,2,300.3,2,9.96,2,16.8,2,0,2,1.13,2,3.412,2,1.617,2,2145.4,2,-999,9
      06MT18_1,  A01E,568,1,14,     K7,2,19910907,1701,59.4017,-36.6483,3130,1624.2,3.2192,34.8795,2,34.878,2,291.4,2,10.55,2,16.9,2,0,2,1.13,2,2.676,2,1.25,2,2148.9,2,-999,9
      06MT18_1,  A01E,568,1,13,    B42,2,19910907,1701,59.4017,-36.6483,3130,1786.3,3.2033,34.8824,2,34.882,2,289.5,2,10.74,2,16.8,2,0,2,1.14,2,2.423,2,1.148,2,2149.1,2,-999,9
      06MT18_1,  A01E,568,1,12,    B44,2,19910907,1701,59.4017,-36.6483,3130,1989.9,3.4021,34.9348,2,34.936,2,278.1,2,11.82,2,16.9,2,0,2,1.15,2,1.544,2,0.721,2,2151.1,2,-999,9
      06MT18_1,  A01E,568,1,11,    B46,2,19910907,1701,59.4017,-36.6483,3130,2295.2,3.2282,34.9425,2,34.943,2,276.6,2,12.89,2,16.8,2,0,2,1.15,2,1.194,2,0.563,2,2152,2,-999,9
      06MT18_1,  A01E,568,1,10,    B45,2,19910907,1701,59.4017,-36.6483,3130,2549.1,3.0963,34.9454,2,34.946,2,276.6,2,13.67,2,16.8,2,0,2,1.15,2,1.112,2,0.523,2,2154,2,-999,9
      06MT18_1,  A01E,568,1,9,    B40,2,19910907,1701,59.4017,-36.6483,3130,2700.2,2.9335,34.9332,2,34.934,2,279.7,2,13.28,2,16.6,2,0,2,1.14,2,1.279,2,0.603,2,2153.6,2,-999,9
      06MT18_1,  A01E,568,1,8,    B52,2,19910907,1701,59.4017,-36.6483,3130,2794.4,2.8325,34.9298,2,34.931,2,280.6,2,13.58,2,16.51,2,0,2,1.12,2,1.354,2,0.634,2,2153.2,2,-999,9
      06MT18_1,  A01E,568,1,7,    B37,2,19910907,1701,59.4017,-36.6483,3130,2897.2,2.6867,34.9246,2,34.924,2,282.3,2,13.28,2,16.31,2,0,2,1.12,2,1.491,2,0.697,2,2153.1,2,-999,9
      06MT18_1,  A01E,568,1,6,    B49,2,19910907,1701,59.4017,-36.6483,3130,2948.7,2.5847,34.919,2,34.92,2,283.8,2,12.89,2,16.12,2,0,2,1.11,2,1.62,2,0.752,2,2152.4,2,-999,9
      06MT18_1,  A01E,568,1,5,    B51,2,19910907,1701,59.4017,-36.6483,3130,2999.5,2.4139,34.9096,2,34.908,2,287.7,2,11.92,2,15.82,2,0,2,1.09,2,1.976,2,0.906,2,-999,9,-999,9
      06MT18_1,  A01E,568,1,4,    K30,2,19910907,1701,59.4017,-36.6483,3130,3050.2,2.199,34.9005,2,34.9,2,291.1,2,11.14,2,15.34,2,0,2,1.06,2,2.266,2,1.053,2,2149.8,2,-999,9
      06MT18_1,  A01E,568,1,3,    K22,2,19910907,1701,59.4017,-36.6483,3130,3101.1,1.6524,34.8868,2,34.887,2,300.1,2,9.77,2,14.46,2,0.01,2,1.01,2,2.865,2,1.337,2,2149,2,-999,9
      06MT18_1,  A01E,568,1,1,    B50,2,19910907,1701,59.4017,-36.6483,3130,3131.9,1.3316,34.8801,2,34.881,2,303.4,2,9.38,2,14.16,2,0.01,2,0.99,2,3.003,2,1.404,2,2148.6,2,-999,9
      06MT18_1,  A01E,568,1,2,    K31,4,19910907,1701,59.4017,-36.6483,3130,3131.9,-999,-999,9,34.881,2,303.8,2,9.47,3,14.16,2,0.01,2,1,2,3.01,2,1.407,2,-999,9,-999,9
      06MT18_1,  A01E,569,1,1,    B50,2,19910907,2210,59.335,-35.9433,3116,8.8,8.3606,34.6985,2,34.699,2,295.7,2,3.61,2,9.28,2,0.18,2,0.67,2,4.141,2,1.986,2,-999,9,-999,9
